"","i","j","S","OS","WN","ST","sp","hpcd","hpcdp","ppcd","ppcdp"
"631","Kamchatka","Slovakia",0.916666666666667,NA,1,NA,15342.7050941778,1.11802648649288,1.07090305607046,0.923044555187213,1.02172777389219
"632","Kamchatka","Southwestern Azerbajan",1,NA,1,NA,12292.1064338239,1.22878344380618,1.18191312808567,1.07596853832664,1.02153833223243
"633","Kamchatka","Sweden",0.851851851851852,NA,1,NA,15749.4275017702,0.993783999832836,0.960931636201999,0.825331109484374,1.01685393837517
"634","Kamchatka","Syugaty",1,NA,1,NA,8864.6148331177,1.33796211096417,1.28971103558755,1.42593048124912,1.35581643612233
"635","Kamchatka","Taimyr",0.612903225806452,0.4,0.903225806451613,0.503225806451613,8120.58681479925,0.784002791182998,1.31855014880777,0.472235257952127,0.700499750709474
"636","Kamchatka","Tarbagatai",0.904761904761905,1,1,0,8406.93713265737,1.11168805910002,1.27614439180985,1.0937596917955,1.08828007830991
"637","Kamchatka","Terskey-Alatau",0.916666666666667,NA,1,NA,8801.16375363357,1.03231172315679,1.19270395782908,0.989943795525527,0.990511912481353
"638","Kamchatka","Tomsk-Tumen",0.80952380952381,0.2,0.961722488038278,0.761722488038278,9369.50769867676,1.0312752573248,1.2315642535821,0.851063352412444,0.984219786592964
"639","Kamchatka","Trans-Ili Alatau",0.939393939393939,NA,1,NA,9068.54962264942,0.991890664984704,0.957461402233169,0.920255631083913,0.960015804691719
"640","Kamchatka","Turkmenistan",1,NA,1,NA,11195.749509181,1.25690039786234,1.20392360423343,1.62579639501644,1.5316622665245
"641","Kamchatka","Tyva",1,NA,1,NA,7205.62387352185,1.23030388074769,1.18236996331596,1.23271821555245,1.16639014009627
"642","Kamchatka","Ural Valley",0.888888888888889,NA,1,NA,11838.7667833343,1.06084606188172,1.17549566806093,0.968389435889301,1.02159491452353
"643","Kamchatka","Ussury",0.823529411764706,NA,1,NA,2806.61981560265,1.18889933535001,1.1520532815685,0.804480618156973,0.99363167081632
"644","Kamchatka","Volga-Kama",0.888888888888889,0,0.983193277310924,0.983193277310924,11921.3388614136,1.1290116849231,1.2445685070926,1.09966504545748,1.14624905893642
"645","Kamchatka","Western Sayan",0.714285714285714,0.2,0.899159663865546,0.699159663865546,7172.45259077074,0.939297274323337,1.44232589726674,0.665185249818614,0.830800152992965
"646","Khabarovsk","Khasan",0.658536585365854,0.714285714285714,0.971830985915493,0.257545271629779,657.503094313898,0.543972971390351,0.816280574542073,0.586419884303372,0.825564773707088
"647","Khabarovsk","Kostroma",0.80952380952381,0.5,0.977653631284916,0.477653631284916,10192.7843620904,0.848222617139536,0.973579775919516,1.13255009507603,1.25571694903121
"648","Khabarovsk","Krasnojarsk",0.592592592592593,0.407407407407407,0.818181818181818,0.410774410774411,4237.34049459985,0.60777432462931,1.22487694467796,0.57172304356652,0.80755182680547
"649","Khabarovsk","Kurgan",0.866666666666667,0.5,0.987261146496815,0.487261146496815,7841.53492856698,0.964432328558922,0.984358616339065,0.709764114583351,0.765593121157285
"650","Khabarovsk","Kursk",1,NA,1,NA,11025.0512716484,1.05118709349294,0.98863711768179,1.22187030030392,1.11756429905847
"651","Khabarovsk","Kustanai",0.934426229508197,NA,1,NA,7864.79158373828,0.945490032674182,0.877295409731491,1.0345928987079,1.04382132317024
"652","Khabarovsk","Middle Ural",0.863636363636364,0.333333333333333,0.978494623655914,0.645161290322581,7994.65093241015,1.0092948354503,1.09527417934753,0.805622420824664,0.881704616274252
"653","Khabarovsk","Mongolia-Central Khangay",0.925925925925926,NA,1,NA,4026.25752689557,0.961814648805878,0.910452645945297,1.04938787037126,1.04662086214352
"654","Khabarovsk","Mongolia-NorthWestern Khangay",0.835294117647059,0.428571428571429,0.974842767295597,0.546271338724169,4336.3944976284,0.847980585191589,1.04654353213728,1.09300473397848,1.0889807864995
"655","Khabarovsk","Moscow",0.9,NA,1,NA,10840.1067898742,1.1408912718935,1.06007252772159,0.920297379887768,0.984779413600525
"656","Khabarovsk","Moyyunkum",1,NA,1,NA,7163.27504999752,1.31522833538843,1.21881921558274,1.95643531197119,1.72065257709948
"657","Khabarovsk","Nakhichevan",0.91304347826087,NA,1,NA,10010.4239371169,1.0751536064011,1.03250288482486,0.572250965856618,0.588825307855514
"658","Khabarovsk","North Kyrgyzstan",0.947368421052632,NA,1,NA,6734.81933422912,0.933268423366879,0.867157318996144,0.945559432511884,0.89057137560445
"659","Khabarovsk","North Russian Far East",0.5,0.19047619047619,0.669902912621359,0.479426722145169,3345.28567490022,0.729779752462704,1.13186226070662,0.436178789682311,0.897624033645
"660","Khabarovsk","Novosibirsk",0.710843373493976,0.416666666666667,0.938053097345133,0.521386430678466,6179.73493421589,0.866116409689747,1.07400924536088,0.621817323873203,0.788477847805614
"661","Khabarovsk","Pavlodar",0.925925925925926,1,1,0,6554.56929514058,1.00305202711598,1.03713184805564,0.967968098400398,0.947900467092097
"662","Khabarovsk","Poland",0.918918918918919,NA,1,NA,12896.8374925909,1.17580499101055,1.08418382287986,1.16419520910168,1.18975071369172
"663","Khabarovsk","Pre-Polar Ural",0.818181818181818,0.142857142857143,0.931034482758621,0.788177339901478,8303.01302049654,1.0871334380715,1.39424250848088,0.88722720785512,0.971016079777437
"664","Khabarovsk","Scotland",0.95,NA,1,NA,15477.4189103063,0.957156319462525,0.909694022629672,1.06279336789189,1.08592358002612
"665","Khabarovsk","Selenga",0.708333333333333,0.285714285714286,0.878048780487805,0.592334494773519,3203.0534721601,0.57497992799128,1.26558942827833,0.603361082973236,0.675259860108026
"666","Khabarovsk","Slovakia",0.938461538461538,NA,1,NA,12783.0896617519,1.15033814365416,1.06601583632198,1.2436796020079,1.2337812534425
"667","Khabarovsk","Southwestern Azerbajan",1,NA,1,NA,9801.3584260734,1.25467524628466,1.17690611944884,1.08610688329022,0.977560805721659
"668","Khabarovsk","Sweden",0.863636363636364,NA,1,NA,13088.750664308,0.933496826246836,0.887207727424679,0.909149036809488,1.04014837269498
"669","Khabarovsk","Syugaty",1,NA,1,NA,6282.86189673912,1.22797225412965,1.15838232709515,1.6311242133859,1.47688657669801
"670","Khabarovsk","Taimyr",0.75,0.230769230769231,0.901960784313725,0.671191553544495,5505.66167148948,1.05559861442563,1.29181648618521,0.783195238017778,0.985845967685156
"671","Khabarovsk","Tarbagatai",0.925,0.333333333333333,0.985294117647059,0.651960784313726,5813.03421148271,1.08576451365885,1.08217520948147,0.924269390462846,0.876054640776183
"672","Khabarovsk","Terskey-Alatau",0.876923076923077,0,0.984,0.984,6220.14787533661,0.677402346810905,0.735108586145083,0.847119027113799,0.848246014733019
"673","Khabarovsk","Tomsk-Tumen",0.625,0.454545454545455,0.927710843373494,0.473165388828039,6748.35983967349,0.87889008660916,1.15869483570572,0.462270115848244,0.713491165255925
"674","Khabarovsk","Trans-Ili Alatau",0.92,NA,1,NA,6490.77998151288,1.01085235914817,0.956871686440958,0.797852563086471,0.815307430689841
"675","Khabarovsk","Turkmenistan",1,NA,1,NA,8682.52858438628,1.21942249940623,1.13003615737286,1.93096522840258,1.67381717603482
"676","Khabarovsk","Tyva",0.96875,NA,1,NA,4606.26604554484,0.99739589579521,1.05784413190401,1.26928346758618,1.12542695003515
"677","Khabarovsk","Ural Valley",0.962264150943396,NA,1,NA,9240.65788929365,1.16420724679674,1.08723486684324,1.10437682915661,1.0753185770369
"678","Khabarovsk","Ussury",0.529411764705882,0.6,0.934065934065934,0.334065934065934,171.085050133963,0.495771648303996,0.743950135766681,0.419907241931532,0.758086196287122
"679","Khabarovsk","Volga-Kama",0.820224719101124,0.272727272727273,0.971223021582734,0.698495748855461,9299.99214144546,0.947869886004489,1.06450401339163,0.809457439269604,0.859243792904426
"680","Khabarovsk","Western Sayan",0.575757575757576,0.288888888888889,0.79874213836478,0.509853249475891,4574.77698833943,0.530410196977643,1.04377323427281,0.448804359224344,0.644934506451399
"681","Khasan","Kostroma",0.96,NA,1,NA,9641.44775085359,0.863109675230618,0.899567935157715,0.664118862561356,0.62329984954539
"682","Khasan","Krasnojarsk",0.804878048780488,1,1,0,3770.48720017358,0.639231065689803,0.847377379641689,0.655067418708132,0.723978010368627
"683","Khasan","Kurgan",0.957446808510638,NA,1,NA,7320.98692742112,0.81833218898308,0.84752020094333,0.711659329921636,0.670802340248837
"684","Khasan","Kursk",0.947368421052632,NA,1,NA,10501.2526900754,0.904566000402006,0.999258859948221,0.60132598519631,0.568326388447732
"685","Khasan","Kustanai",1,NA,1,NA,7352.56631374775,0.912081695812352,0.854650341491228,1.14807061448551,1.08086648095465
"686","Khasan","Middle Ural",1,NA,1,NA,7468.29098474215,0.961724538581338,0.9106293741939,0.563252631111336,0.539979064718213
"687","Khasan","Mongolia-Central Khangay",1,NA,1,NA,3542.33634204307,1.05354372399188,1.00275304859282,1.36676955805558,1.28400470676879
"688","Khasan","Mongolia-NorthWestern Khangay",0.944444444444444,NA,1,NA,3852.74984260238,1.05023946925407,1.07586514697691,1.29944437728278,1.25763558050461
"689","Khasan","Moscow",0.872340425531915,0,0.987577639751553,0.987577639751553,10298.6283344565,0.805227564598692,0.944145956425119,0.727863096840316,0.740076994660466
"690","Khasan","Moyyunkum",0.967213114754098,NA,1,NA,6679.72524926728,1.02627154787577,1.05680524682084,1.59694567006821,1.48908442405985
"691","Khasan","Nakhichevan",1,NA,1,NA,9556.37897541146,0.999688803244355,0.962969287973672,0.495351082997658,0.468167182101445
"692","Khasan","North Kyrgyzstan",0.968253968253968,NA,1,NA,6255.01621798298,0.92106605343508,0.959972424838215,1.03693333158122,0.964942044124876
"693","Khasan","North Russian Far East",0.86046511627907,1,1,0,4001.79296823158,0.860161424100599,0.902814056700629,0.774996314645304,0.878959234902601
"694","Khasan","Novosibirsk",0.914285714285714,1,1,0,5676.18097459044,0.926349302515039,0.995251316751694,0.694435671207359,0.68124228489944
"695","Khasan","Pavlodar",0.951219512195122,NA,1,NA,6053.32377365016,0.999005412955734,1.04854287144941,1.1691799271702,1.10851737662523
"696","Khasan","Poland",0.901639344262295,0,0.990783410138249,0.990783410138249,12375.9421874179,0.884585108509699,0.968498320384136,0.567738931092276,0.564277108341714
"697","Khasan","Pre-Polar Ural",1,NA,1,NA,7744.43407015592,1.14626161651458,1.08536223901381,0.670567467262623,0.6428596579984
"698","Khasan","Scotland",1,NA,1,NA,14896.8384612882,0.857381956644294,0.818732131401125,0.810565767830261,0.779428180407513
"699","Khasan","Selenga",0.771428571428571,1,1,0,2749.4416795735,0.811167732717975,0.909897389141951,0.720359708010548,0.939103082760093
"700","Khasan","Slovakia",0.961538461538461,NA,1,NA,12271.5901274088,0.876409635756152,0.902484633183608,0.66805193519632,0.626991182106205
"701","Khasan","Southwestern Azerbajan",1,NA,1,NA,9345.83426858308,1.19219887073754,1.12651298254264,0.79276535913626,0.744759382805048
"702","Khasan","Sweden",0.935483870967742,NA,1,NA,12508.1961328305,0.836405723098461,0.798701483139101,0.523035808899745,0.553085562690191
"703","Khasan","Syugaty",1,NA,1,NA,5799.48871525969,1.15639184493269,1.097579799418,1.31633302946745,1.23927938871814
"704","Khasan","Taimyr",0.942857142857143,NA,1,NA,4999.70536610464,1.00508257696641,0.947975612366046,0.638112704821371,0.680226312313169
"705","Khasan","Tarbagatai",0.970149253731343,NA,1,NA,5323.77115125481,1.07370612177245,1.08553759418868,1.0323590799959,0.961610855120511
"706","Khasan","Terskey-Alatau",1,NA,1,NA,5737.87389013097,0.971968832070862,0.920329401795551,1.02797973615308,0.959095856528954
"707","Khasan","Tomsk-Tumen",0.850746268656716,0.666666666666667,0.990740740740741,0.324074074074074,6228.27231274662,0.83721729602139,0.958568563340447,0.604863886948808,0.638366969278624
"708","Khasan","Trans-Ili Alatau",1,NA,1,NA,6008.74657695476,0.941318209533605,0.895937855079506,0.927377851789552,0.875263740313379
"709","Khasan","Turkmenistan",1,NA,1,NA,8224.28470426687,1.17219104327934,1.09733286245384,1.58737976599108,1.4741337704905
"710","Khasan","Tyva",0.92156862745098,1,1,0,4124.4692972819,1.0678829936329,1.15109465547442,1.39166790620768,1.37973638535623
"711","Khasan","Ural Valley",0.95,NA,1,NA,8726.9907081624,0.857882362105979,0.915547182038171,0.613057351480485,0.580291613925218
"712","Khasan","Ussury",0.421052631578947,0.259259259259259,0.655172413793103,0.395913154533844,488.321243138736,0.315226152270463,1.5110013910485,0.502402141388239,0.944936153036138
"713","Khasan","Volga-Kama",0.921052631578947,1,1,0,8768.4923228396,0.935419887616575,0.994504851002038,0.718119009023071,0.699769858966732
"714","Khasan","Western Sayan",0.849056603773585,1,1,0,4095.00002017712,0.768946191310737,0.929635064819593,0.728335793262012,0.768677917452134
"715","Kostroma","Krasnojarsk",0.555555555555556,0.513513513513514,0.889570552147239,0.376057038633726,6011.9711494626,0.664634713012034,1.0334402798546,0.752059548934672,1.26461302549085
"716","Kostroma","Kurgan",0.333333333333333,0.4,0.663793103448276,0.263793103448276,2388.20156842384,0.3845103480698,1.48492721196732,0.591060839954475,1.27510564131642
"717","Kostroma","Kursk",0.466666666666667,0.215189873417722,0.66304347826087,0.447853604843148,965.478554534468,0.599309780023165,1.08717765880235,0.392802461632348,0.808358724395839
"718","Kostroma","Kustanai",0.657142857142857,0.388888888888889,0.887179487179487,0.498290598290598,2391.69033284853,0.912642813695053,1.29850136737561,1.19187652084401,1.55880652834505
"719","Kostroma","Middle Ural",0.471698113207547,0.433962264150943,0.821428571428571,0.387466307277628,2223.31023498369,0.603661058474938,1.31408531241569,0.397798537393887,0.725610405282052
"720","Kostroma","Mongolia-Central Khangay",0.968253968253968,NA,1,NA,6195.04827697521,1.29139129912607,1.18951595246324,2.3300260184411,2.20470879668629
"721","Kostroma","Mongolia-NorthWestern Khangay",0.872340425531915,0.6,0.991452991452991,0.391452991452991,5891.30541040859,1.49276337419186,1.46894041923183,2.64974577918441,2.63999061754912
"722","Kostroma","Moscow",0.27536231884058,0.248554913294798,0.516728624535316,0.268173711240518,674.61059180748,0.382486143667765,1.005211518069,0.382216530684429,1.49965607892931
"723","Kostroma","Moyyunkum",0.975903614457831,NA,1,NA,3165.70151225547,1.65678382045171,1.43856074492734,2.84906384418178,2.60797830236451
"724","Kostroma","Nakhichevan",0.709090909090909,0.333333333333333,0.958904109589041,0.625570776255708,1488.78706504303,0.880936638366034,0.933184703451428,0.683547125472458,1.02304724987563
"725","Kostroma","North Kyrgyzstan",0.858823529411765,0.666666666666667,0.990291262135922,0.323624595469256,3582.72113571849,1.29618106108952,1.3101893751636,1.93019853622783,1.97266891398396
"726","Kostroma","North Russian Far East",0.753846153846154,0.333333333333333,0.955056179775281,0.621722846441948,13060.9382466714,0.735478080853951,0.894093581959014,0.878260062642299,1.03279711199225
"727","Kostroma","Novosibirsk",0.434782608695652,0.454545454545455,0.740863787375415,0.286318332829961,4052.87624415626,0.659359972302106,1.39296605718782,0.713529686322598,1.35715666760302
"728","Kostroma","Pavlodar",0.746031746031746,0.571428571428571,0.962264150943396,0.390835579514825,3691.98864215091,1.25655684138366,1.68834453372515,1.26875322145829,1.41994262972963
"729","Kostroma","Poland",0.373493975903614,0.321212121212121,0.655384615384615,0.334172494172494,2764.51464723146,0.612443761305494,1.13645981375939,0.200088104223919,0.584229377490048
"730","Kostroma","Pre-Polar Ural",0.509433962264151,0.395348837209302,0.839506172839506,0.444157335630204,1897.41274132816,0.903487834865991,1.63897173349657,0.310872974013889,0.567052523981756
"731","Kostroma","Scotland",0.551020408163265,0.6,0.915492957746479,0.315492957746479,5291.17985176095,0.421856959705571,0.74831275872641,0.574876993758008,0.954506130489668
"732","Kostroma","Selenga",0.754385964912281,0.428571428571429,0.974522292993631,0.545950864422202,7032.11290237998,0.993720088961213,1.22850276433076,0.90685310648033,1.09298768405809
"733","Kostroma","Slovakia",0.405405405405405,0.307692307692308,0.668202764976959,0.360510457284651,2688.47974940034,0.542754238918858,0.942530863246489,0.171399025628222,0.461523229984285
"734","Kostroma","Southwestern Azerbajan",0.878787878787879,0.333333333333333,0.988826815642458,0.655493482309125,1501.32895442949,1.38319753320859,1.3543705634184,1.31521889893242,1.38670814918798
"735","Kostroma","Sweden",0.471698113207547,0.317073170731707,0.82051282051282,0.503439649781113,2929.34321535829,0.47199090855035,0.708436449515179,0.255563785603744,0.633507302687656
"736","Kostroma","Syugaty",0.967741935483871,NA,1,NA,4001.7251914809,1.47267676523319,1.47383589688627,2.26356507200093,2.04952439727514
"737","Kostroma","Taimyr",0.649122807017544,0.391304347826087,0.92090395480226,0.529599606976173,4711.31809031035,0.628457888735277,0.91412056543313,0.670950706409898,0.924992437292159
"738","Kostroma","Tarbagatai",0.775280898876404,0.565217391304348,0.95260663507109,0.387389243766742,4440.5457156873,1.48783635523106,1.63626867166202,1.69741846478268,1.9227984774772
"739","Kostroma","Terskey-Alatau",0.756756756756757,0.6,0.98,0.38,4064.96121681985,0.990889234527348,1.19834813762398,1.3992704285983,1.62236335187418
"740","Kostroma","Tomsk-Tumen",0.325842696629213,0.417989417989418,0.660493827160494,0.242504409171076,3463.30176198558,0.327822514946624,0.964502605958661,0.694432294324862,1.7023056213536
"741","Kostroma","Trans-Ili Alatau",0.796610169491526,0.428571428571429,0.978260869565217,0.549689440993789,3806.92231078448,0.671940560917523,0.756473028177119,0.990250270773776,1.15148866641869
"742","Kostroma","Turkmenistan",0.956521739130435,1,1,0,2031.44296118053,1.61802933941657,1.49857152592796,2.97227539590354,2.66529859302973
"743","Kostroma","Tyva",1,NA,1,NA,5629.95364217918,1.46343895945021,1.3099313762911,2.73917201219504,2.42872304101528
"744","Kostroma","Ural Valley",0.516129032258065,0.183098591549296,0.707070707070707,0.523972115521411,1120.44825383135,0.81623396145281,1.30732348536822,0.403532422867213,0.762716806148159
"745","Kostroma","Ussury",0.866666666666667,1,1,0,10062.4555984018,0.897136854387401,1.05191149765465,1.19959521393673,1.20317124302976
"746","Kostroma","Volga-Kama",0.326530612244898,0.248979591836735,0.478753541076487,0.229773949239752,944.556405126072,0.812657820613563,1.59397346632743,0.628331719617054,2.19149843671314
"747","Kostroma","Western Sayan",0.52,0.387096774193548,0.837606837606838,0.450510063413289,5663.76502148378,0.680519930903818,1.20436762269755,0.923866332498438,1.54001757629935
"748","Krasnojarsk","Kurgan",0.5,0.609756097560976,0.886524822695036,0.27676872513406,3629.39933955061,0.402842086785025,0.700940109046799,0.374065334806994,0.70444499062792
"749","Krasnojarsk","Kursk",0.843137254901961,0,0.978494623655914,0.978494623655914,6798.38569385119,0.797148655071911,0.830088682140999,0.890690427832406,1.00172500691179
"750","Krasnojarsk","Kustanai",0.80327868852459,0.2,0.961538461538461,0.761538461538461,3641.79769027507,0.792794533338334,0.853946728747351,0.722691900917113,0.847589177173172
"751","Krasnojarsk","Middle Ural",0.590909090909091,0.647058823529412,0.922077922077922,0.27501909854851,3790.19065556746,0.328312667998562,0.683758614344114,0.629230768249811,0.859778193364647
"752","Krasnojarsk","Mongolia-Central Khangay",0.888888888888889,NA,1,NA,259.315315518243,1.05502870640454,0.986364648033167,1.25178826642722,1.34910717128666
"753","Krasnojarsk","Mongolia-NorthWestern Khangay",0.811764705882353,0.428571428571429,0.972027972027972,0.543456543456543,166.567034871222,1.09460443765846,1.26777680441906,1.41751540885108,1.50538983968433
"754","Krasnojarsk","Moscow",0.666666666666667,0.777777777777778,0.97752808988764,0.199750312109863,6635.55990279883,0.686338842880635,0.830035129544349,0.743570427065691,1.1099148813761
"755","Krasnojarsk","Moyyunkum",1,NA,1,NA,2925.25521308285,1.28779943412295,1.16253985788594,2.10629404546991,1.87511543072322
"756","Krasnojarsk","Nakhichevan",0.869565217391304,NA,1,NA,5784.94082163126,0.979270988316318,0.93444739571697,0.611785157248897,0.688051057610548
"757","Krasnojarsk","North Kyrgyzstan",0.894736842105263,NA,1,NA,2496.83556435358,1.05867206128485,0.960241807652994,1.10202953186432,1.15285484065096
"758","Krasnojarsk","North Russian Far East",0.5,0.405405405405405,0.747126436781609,0.341721031376204,7112.27408251325,0.513369910108802,0.826026218998968,0.438366293686866,0.887424448195362
"759","Krasnojarsk","Novosibirsk",0.469879518072289,0.492957746478873,0.828571428571429,0.335613682092555,1960.19195854066,0.746762563489646,1.13063555067193,0.440270512242151,1.00928765181262
"760","Krasnojarsk","Pavlodar",0.888888888888889,1,1,0,2328.48747997953,1.01895245279074,1.12177845063652,0.842070385986706,0.833855065147812
"761","Krasnojarsk","Poland",0.756756756756757,0.733333333333333,0.982905982905983,0.24957264957265,8661.83142992495,0.858093052605978,0.951703203799358,0.840686906611207,1.04705536834425
"762","Krasnojarsk","Pre-Polar Ural",0.454545454545455,0.297297297297297,0.633802816901408,0.336505519604111,4171.81938652668,0.696194171454843,1.44992505129438,0.548220316877073,1.12362879581065
"763","Krasnojarsk","Scotland",0.75,0.6,0.96078431372549,0.36078431372549,11294.8150610217,0.594936779545449,0.763003067380978,0.847768119953186,1.06063518575915
"764","Krasnojarsk","Selenga",0.583333333333333,0.2,0.696969696969697,0.496969696969697,1034.35152552839,0.824295021643092,1.44800401873575,0.54120469962515,0.817990261025227
"765","Krasnojarsk","Slovakia",0.815384615384615,0.333333333333333,0.984126984126984,0.650793650793651,8544.12481192729,0.984807302909953,0.963103560697061,0.837544637788691,1.01984619561856
"766","Krasnojarsk","Southwestern Azerbajan",0.929824561403509,NA,1,NA,5574.74161274006,1.31183129144684,1.20912157745796,1.23488613902568,1.25260330027425
"767","Krasnojarsk","Sweden",0.636363636363636,0.2,0.938461538461538,0.738461538461539,8940.56745595083,0.605748394193801,0.776868902245543,0.692353565636543,1.1024017032187
"768","Krasnojarsk","Syugaty",0.962264150943396,NA,1,NA,2045.80671254861,1.33333629510268,1.23999627249948,1.67625271800733,1.61901482031928
"769","Krasnojarsk","Taimyr",0.541666666666667,0.393939393939394,0.767441860465116,0.373502466525722,1304.16524085197,0.643695427615009,0.985049063471453,0.50426843104014,0.945283679092667
"770","Krasnojarsk","Tarbagatai",0.85,0.555555555555556,0.966666666666667,0.411111111111111,1580.7465793572,1.12539084808249,1.16330929369494,1.00624266109631,1.06327476546507
"771","Krasnojarsk","Terskey-Alatau",0.784615384615385,1,1,0,1982.90721374845,0.923656263229436,0.96182387741247,0.825753059227731,0.988717007919921
"772","Krasnojarsk","Tomsk-Tumen",0.375,0.520833333333333,0.802575107296137,0.281741773962804,2548.78842815457,0.509781494463704,0.905810093468565,0.367659269153665,1.20819411863343
"773","Krasnojarsk","Trans-Ili Alatau",0.8,NA,1,NA,2253.16016417741,0.602226881710654,0.563032363582791,0.67654638848056,0.879235286167622
"774","Krasnojarsk","Turkmenistan",1,NA,1,NA,4453.8761124141,1.30524280937233,1.17828657934438,2.03467788916619,1.79020311326637
"775","Krasnojarsk","Tyva",0.90625,1,1,0,383.786740288167,1.1417140928858,1.16477902405521,1.46319968811297,1.44250076569576
"776","Krasnojarsk","Ural Valley",0.735849056603774,0.333333333333333,0.94392523364486,0.610591900311527,5012.34457848153,0.817543236545308,0.924058349522529,0.799188148267292,1.07314488379307
"777","Krasnojarsk","Ussury",0.764705882352941,0.333333333333333,0.973333333333333,0.64,4127.62542824972,0.7375596524315,0.977723704545558,0.760685925960918,0.883009852826963
"778","Krasnojarsk","Volga-Kama",0.640449438202247,0.471698113207547,0.893129770992366,0.421431657784819,5092.02445263695,0.795410909967577,1.06000007629977,0.671954744965613,0.95404661129264
"779","Krasnojarsk","Western Sayan",0.363636363636364,0.534883720930233,0.72027972027972,0.185395999349488,349.148517826221,0.520112426354956,1.30457951569198,0.355259224642987,0.875584015857898
"780","Kurgan","Kursk",0.578947368421053,0.333333333333333,0.814814814814815,0.481481481481482,3181.55318005741,0.577048548456839,1.00405713739756,0.712943808118139,1.05202683880847
"781","Kurgan","Kustanai",0.462686567164179,0.388888888888889,0.745664739884393,0.356775850995504,124.284570869933,0.549623452102999,0.953891941666361,0.449666473995991,0.959727176857135
"782","Kurgan","Middle Ural",0.4,0.283582089552239,0.671232876712329,0.38765078716009,173.439061752964,0.37958369676152,0.95401338662652,0.468991198340459,1.0093189736347
"783","Kurgan","Mongolia-Central Khangay",0.9,NA,1,NA,3821.46411004314,1.09271747913531,1.00476609022898,1.00442339936384,1.0913522537541
"784","Kurgan","Mongolia-NorthWestern Khangay",0.846153846153846,0.5,0.981132075471698,0.481132075471698,3514.41192530585,1.38372666921627,1.34865701258599,1.11269910247656,1.19238383321956
"785","Kurgan","Moscow",0.424242424242424,0.395348837209302,0.789473684210526,0.394124847001224,3005.90083052796,0.389158213629563,0.956376045666643,0.470569996056559,0.886183897882123
"786","Kurgan","Moyyunkum",0.975,NA,1,NA,830.53608368354,1.43327183879895,1.23800515202043,1.96209615500241,1.83235321141959
"787","Kurgan","Nakhichevan",0.692307692307692,0.4,0.951612903225806,0.551612903225807,2395.19744700242,0.878053349423518,0.924012064682601,0.4675224992428,0.766534178975323
"788","Kurgan","North Kyrgyzstan",0.75609756097561,0.571428571428571,0.967391304347826,0.395962732919255,1214.58650581686,1.00321737412686,1.08480133248561,0.695897028539558,0.853150490229315
"789","Kurgan","North Russian Far East",0.838709677419355,0.0909090909090908,0.935897435897436,0.844988344988345,10681.0173587975,0.728051686382578,0.797748094376502,0.632318127199416,0.666467712466284
"790","Kurgan","Novosibirsk",0.393258426966292,0.32934131736527,0.598566308243728,0.269224990878458,1669.16498712246,0.683276866340915,1.23667465891455,0.286072726622521,0.766291151251669
"791","Kurgan","Pavlodar",0.7,0.578947368421053,0.941605839416058,0.362658470995006,1304.11054419783,0.984745897364084,1.43868753232898,0.783420392716821,0.908895040981223
"792","Kurgan","Poland",0.55,0.357142857142857,0.821782178217822,0.464639321074965,5054.01046508409,0.621494528239466,1.11115688382208,0.635405756499565,0.925093559181356
"793","Kurgan","Pre-Polar Ural",0.48,0.513513513513514,0.871428571428571,0.357915057915058,752.108437595545,0.757048599447985,1.31725493750104,0.389527092232669,0.838303759913588
"794","Kurgan","Scotland",0.608695652173913,0.523809523809524,0.916666666666667,0.392857142857143,7664.80051908031,0.399963459150924,0.680378611641034,0.824228082281867,1.17653532964747
"795","Kurgan","Selenga",0.740740740740741,0.454545454545455,0.955555555555555,0.501010101010101,4656.07022383602,0.871515293132378,1.05958333159529,0.347806490977269,0.440195000110477
"796","Kurgan","Slovakia",0.605633802816901,0.347826086956522,0.846153846153846,0.498327759197325,4947.20471384669,0.71877661450156,1.07832124550495,0.594172704848705,0.854545947054764
"797","Kurgan","Southwestern Azerbajan",0.904761904761905,1,1,0,2194.51323839283,1.34664354791293,1.31047336997312,1.21142913414734,1.23649936013118
"798","Kurgan","Sweden",0.6,0.7,0.955223880597015,0.255223880597015,5316.99273824521,0.448506983380858,0.653962366558867,0.543198719921665,0.888659857042577
"799","Kurgan","Syugaty",0.966101694915254,NA,1,NA,1615.51163896569,1.30425378019886,1.29739444401449,1.69369602604284,1.54923024653925
"800","Kurgan","Taimyr",0.592592592592593,0.4,0.883870967741935,0.483870967741935,2336.91227909136,0.621375235230375,0.880558488428071,0.565148223478681,0.954778868608698
"801","Kurgan","Tarbagatai",0.744186046511628,0.25,0.873015873015873,0.623015873015873,2053.22775325494,1.18516708351971,1.38033693075987,0.689645351943745,0.814390694444314
"802","Kurgan","Terskey-Alatau",0.71830985915493,0.692307692307692,0.97752808988764,0.285220397579948,1678.47890085663,0.943404692133272,1.01617420006642,0.469912605191266,0.645193827355292
"803","Kurgan","Tomsk-Tumen",0.395348837209302,0.469879518072289,0.708609271523179,0.23872975345089,1093.11131478243,0.481635854360402,1.01595428880398,0.366814586660109,0.834779479713437
"804","Kurgan","Trans-Ili Alatau",0.642857142857143,0.391304347826087,0.91358024691358,0.522275899087493,1425.61201299772,0.508324907666703,0.63237892013568,0.412624391406895,0.659033719882489
